employee_id,job_role,training_hours,client_contacts,task_switch_hours,performance_index
E3323,implement_specialist,9.9,9.95,1.3,77.3
E3324,account_manager,7.5,7.43,3.5,76.8
E3325,account_manager,6.6,4.87,5.7,54.4
E3326,implement_specialist,7,1.57,10.2,51.5
E3327,support_engineer,7,0.31,6.8,73.2
E3328,account_manager,6.6,2.09,12,66.2
E3329,implement_specialist,7.5,8.98,4.7,49.1
E3330,account_manager,9.2,9.51,8.9,48.3
E3331,implement_specialist,7.5,1.44,8.3,84.3
E3332,implement_specialist,9.3,7.19,3.3,80.8
E3333,support_engineer,6.9,4.44,3.9,50.8
E3334,account_manager,8.9,6.92,4.3,72.4
E3335,account_manager,7.4,7.01,5,68.6
E3336,support_engineer,8,12.44,7.2,67.9
E3337,support_engineer,7.9,3.33,4.1,79.3
E3338,implement_specialist,7,3.47,9.1,57
E3339,implement_specialist,7.3,1.94,8.3,44.2
E3340,implement_specialist,7.6,12.92,4.6,54.6
E3341,account_manager,9.4,8.38,2.2,48.6
E3342,implement_specialist,10.3,8.98,0.7,83.3
E3343,account_manager,5.3,5.82,5.3,55
E3344,account_manager,9.3,9.84,3,100
E3345,implement_specialist,7.1,5.82,5.7,64.8
E3346,account_manager,7.9,8.92,4.2,68.9
E3347,implement_specialist,6.2,4.29,1.9,48.7
E3348,account_manager,6.7,3.27,9.3,49.6
E3349,account_manager,7.1,5.59,1.4,50.5
E3350,implement_specialist,7.5,8.52,3.6,84
E3351,implement_specialist,7.6,6.49,5.5,79.4
E3352,account_manager,7.8,9.88,3.3,53.8
E3353,support_engineer,6.8,11.57,7,43.3
E3354,account_manager,7.3,3.07,5.5,70.1
E3355,account_manager,9.6,9.92,1.4,79.3
E3356,account_manager,6.6,10.01,3.7,60.8
E3357,implement_specialist,6.4,3.92,6.3,44.3
E3358,implement_specialist,9.6,6.69,3.6,78.4
E3359,account_manager,6.9,8.49,4,61.4
E3360,account_manager,6,4.52,8.4,59.9
E3361,support_engineer,7.4,11.96,6.7,37.9
E3362,account_manager,7.8,9.36,4.7,51.2
E3363,account_manager,7.7,7.4,4.4,47.6
E3364,account_manager,8.4,7.81,1.6,68.2
E3365,account_manager,8.9,11.7,2.5,41.3
E3366,implement_specialist,4.9,5.16,12,45.7
E3367,implement_specialist,8,6.56,5.3,65.8
E3368,support_engineer,7,3.56,7.8,44
E3369,support_engineer,8.8,6.05,4.7,46.8
E3370,implement_specialist,9.8,3.49,10.1,42.8
E3371,account_manager,8.7,11.69,3.1,66.8
E3372,account_manager,5.7,0.25,11.5,39.2
E3373,account_manager,5.6,6.61,8.6,52
E3374,implement_specialist,7.7,7.98,6.6,74.9
E3375,account_manager,8,1.88,6.3,53.4
E3376,implement_specialist,5,4.38,7.1,58.7
E3377,implement_specialist,5.4,3.36,7.9,50
E3378,account_manager,4.4,6.41,5.1,46.3
E3379,implement_specialist,7.7,11.11,4,79.9
E3380,account_manager,6.5,3.31,9,83.7
E3381,implement_specialist,7.5,7.96,6.5,65.6
E3382,account_manager,6.2,7.32,7.9,67.9
E3383,implement_specialist,5.9,5.7,7.4,62.7
E3384,support_engineer,8,4.89,5.6,30
E3385,implement_specialist,8.6,10.28,4.7,65
E3386,implement_specialist,9.7,5.91,4.9,63.9
E3387,account_manager,7.1,3.61,3.9,55.7
E3388,implement_specialist,6.5,1.5,8.2,43.4
E3389,support_engineer,7.3,7.27,5.1,61.9
E3390,account_manager,8,11.31,6.5,61
E3391,support_engineer,8,10.75,5.4,91.4
E3392,implement_specialist,8.4,5.15,3.2,76.1
E3393,account_manager,8.3,9.61,3.7,82
E3394,implement_specialist,7.2,0.51,6.6,37
E3395,account_manager,7.9,7.7,8.3,70
E3396,implement_specialist,7,4.73,8,49.3
E3397,implement_specialist,7.1,10.36,0,58.1
E3398,support_engineer,7.9,8.57,5.1,24
E3399,support_engineer,8.2,7.73,6.9,47
E3400,account_manager,9.6,10.09,4.6,60
E3401,implement_specialist,7.9,11.55,4.4,83.2
E3402,implement_specialist,5.7,12.71,8.7,62.7
E3403,implement_specialist,7.6,7.22,7.7,47.1
E3404,account_manager,6.4,8.65,5.9,48.3
E3405,account_manager,7.1,6.35,2.4,49.4
E3406,account_manager,5.6,9.01,4.4,36.1
E3407,implement_specialist,8.1,7.72,4.9,67.7
E3408,account_manager,8,9.46,2.3,37.7
E3409,implement_specialist,7.7,11.52,5.1,62.2
E3410,implement_specialist,9.4,7.07,6,65.7
E3411,account_manager,7.6,3.47,5.2,50
E3412,support_engineer,6.6,6.13,5.5,68.9
E3413,implement_specialist,7.3,5.99,5.2,46.9
E3414,support_engineer,6.6,5.67,5.1,62.7
E3415,implement_specialist,6.8,6.82,7.2,15.7
E3416,implement_specialist,5.4,3.07,7.8,56.6
E3417,implement_specialist,9.1,8.07,4.3,63.5
E3418,support_engineer,9.2,8.66,3,81.2
E3419,account_manager,5.4,4.33,7.2,72.3
E3420,account_manager,6.6,8.9,6.7,81.8
E3421,implement_specialist,7.5,8.06,1.7,60.5
E3422,account_manager,5.5,8.31,6.1,68.8
E3423,support_engineer,6.5,7.97,8.9,52.4
E3424,account_manager,8.1,10.49,6.7,81.1
E3425,implement_specialist,8.1,9.07,3,74.3
E3426,implement_specialist,7.4,10.94,5.4,44.4
E3427,implement_specialist,8.3,5.8,5.5,36
E3428,implement_specialist,5.9,2.7,12,23.7
E3429,implement_specialist,6,4.69,8.7,57.8
E3430,implement_specialist,5.4,6.77,2.7,62.8
E3431,account_manager,6.4,6.36,5.3,58.7
E3432,support_engineer,5.7,6.93,5.5,40.1
E3433,support_engineer,6.8,5.56,4.9,15.2
E3434,account_manager,8.1,11.03,1.6,69.6
E3435,support_engineer,7.2,5.38,6.2,52.8
E3436,account_manager,6.8,7.67,5.6,61.9
E3437,account_manager,7.7,13.41,8.4,53.5
E3438,account_manager,7.6,6.98,0,48.8
E3439,support_engineer,6.1,9.04,6.8,74.2
E3440,implement_specialist,7.8,4.55,4.5,77.5
E3441,account_manager,7.2,4.75,10.3,45.1
E3442,implement_specialist,5.1,8.41,9.8,76.2
E3443,implement_specialist,7.6,8.77,4.6,64.5
E3444,account_manager,9.2,8.75,6,52.3
E3445,implement_specialist,7.2,6.66,3.2,78.3
E3446,account_manager,7.1,8.12,7.8,47.9
E3447,account_manager,7.2,6.37,4.2,67.3
E3448,account_manager,7.2,6.73,8.5,34.2
E3449,support_engineer,7.8,6.34,5.4,64
E3450,account_manager,7.3,6.01,4,84.6
E3451,support_engineer,9.3,7.21,1.9,76.7
E3452,account_manager,9.3,10.34,4.1,72.4
E3453,account_manager,7.4,4.64,2.5,39.7
E3454,implement_specialist,7.7,6.34,3.1,79.9
E3455,implement_specialist,8.2,14.16,3.2,59
E3456,account_manager,9,8.89,7.9,66.9
E3457,account_manager,9,8.45,5.4,70.8
E3458,support_engineer,5.4,4.52,5.8,45.7
E3459,support_engineer,7.6,9.6,5.2,58
E3460,implement_specialist,5.8,3.93,6.7,17.6
E3461,support_engineer,7.6,6.94,7.1,64.3
E3462,account_manager,7,7.75,4.7,56.4
E3463,support_engineer,7.5,5.9,6.5,68.8
E3464,account_manager,8.1,4.06,6,63.9
E3465,support_engineer,7.6,3.35,4.3,30.8
E3466,account_manager,7.3,5.11,9.8,48.5
E3467,support_engineer,6.7,6.4,6.5,36.9
E3468,account_manager,6.7,5.91,9.1,46.4
E3469,support_engineer,8.9,2.76,4.2,52.2
E3470,support_engineer,6.7,6.25,5.8,62.2
E3471,account_manager,8.9,8.18,8.5,57.6
E3472,account_manager,9.4,3.36,8.3,57.8
E3473,support_engineer,7.4,9.67,4.7,55.4
E3474,account_manager,8.1,9.64,3.7,60.1
E3475,implement_specialist,6,2.49,8.2,33
E3476,support_engineer,6.7,6.65,3.1,57.7
E3477,implement_specialist,6.3,7.15,4.3,78.1
E3478,support_engineer,7.5,2.86,8.1,44.3
E3479,support_engineer,7.4,8.99,2.7,48.7
E3480,implement_specialist,6.6,9.15,4.9,67
E3481,implement_specialist,7.8,12.8,3.8,73.9
E3482,support_engineer,6.2,4.67,7.5,67.1
E3483,support_engineer,7.4,6.17,6.4,33.7
E3484,support_engineer,6.3,8.43,5.6,40.8
E3485,implement_specialist,6.8,8.29,5.6,74.8
E3486,support_engineer,6.4,3.98,7.1,76.8
E3487,support_engineer,8.8,7.04,1.1,61.6
E3488,support_engineer,6.7,7.32,7.5,77.9
E3489,support_engineer,9.9,8,6.7,92.9
E3490,account_manager,5.9,2.87,3.6,52.2
E3491,implement_specialist,6.8,7.17,6.8,50.8
E3492,account_manager,7.4,10.53,5.9,83.6
E3493,implement_specialist,7,11.38,3.8,67.9
E3494,support_engineer,5.9,7.82,5.9,43.2
E3495,support_engineer,8.8,12.32,2.8,75.6
E3496,account_manager,8.7,5.56,6.2,73.2
E3497,support_engineer,7.9,9.62,4.5,51.8
E3498,support_engineer,6.1,7.16,9.5,59.4
E3499,account_manager,10.5,9.26,3.3,74.8
E3500,account_manager,6.8,3.51,4,56
E3501,account_manager,6.7,4.01,0.7,68.7
E3502,support_engineer,6.8,1.63,12,43.9
E3503,support_engineer,6.9,11.21,1.7,80.1
E3504,support_engineer,8.9,6.34,4.4,80.1
E3505,account_manager,6.7,6.96,4.9,74.1
E3506,implement_specialist,9.1,8.21,7.8,45
E3507,implement_specialist,8.3,7.98,1.7,61.8
E3508,account_manager,5.8,3.23,11.7,37.7
E3509,support_engineer,5.6,3.34,2.7,21.8
E3510,account_manager,8.3,6.98,8.9,68.6
E3511,account_manager,8,0,7.5,59.3
E3512,account_manager,7.9,9.05,5.7,87.5
E3513,account_manager,6,6.89,5.9,84.1
E3514,support_engineer,7.8,2.93,4.8,50.1
E3515,support_engineer,9.6,6.65,2.2,88
E3516,account_manager,7.1,3.77,11.2,62.4
E3517,account_manager,9.5,9.61,3.5,66.5
E3518,account_manager,7.2,6.99,4.8,79.1
E3519,account_manager,8.3,4.05,7.3,56.9
E3520,implement_specialist,7.2,5.77,7.3,57.1
E3521,account_manager,7.3,9.42,2.5,81.6
E3522,account_manager,6.8,5.87,5.3,63.2
E3523,account_manager,7.8,8.75,4.6,52.3
E3524,account_manager,6.5,7.68,5.3,65.9
E3525,account_manager,7.5,5.31,4.7,68
E3526,account_manager,8.1,7.68,3.5,64.9
E3527,implement_specialist,6.6,4.41,5.7,63.4
E3528,account_manager,6.4,10.64,4.3,74.5
E3529,account_manager,7.3,9.05,5.4,58.9
E3530,support_engineer,7.2,4.11,7.5,73.5
E3531,support_engineer,5.7,10.39,5.3,30.1
E3532,implement_specialist,7.2,7.98,5.4,70
E3533,support_engineer,6.4,3.57,8.1,40
E3534,support_engineer,8.9,1.23,7.4,50.3
E3535,implement_specialist,7.4,9.51,6.7,56.5
E3536,account_manager,6.2,0,12,40.1
E3537,support_engineer,7,3.62,6.4,48.7
E3538,implement_specialist,6.2,3.92,9.5,52.3
E3539,implement_specialist,9.5,10.26,2.6,57.2
E3540,support_engineer,7.3,6.08,12,58.5
E3541,account_manager,9,7.6,4.2,60.5
E3542,support_engineer,6.6,0,6.7,64.6
E3543,support_engineer,8.1,9.48,2.4,53.8
E3544,support_engineer,7.5,8.21,6.5,67.2
E3545,account_manager,6.6,8.18,5.7,83.3
E3546,implement_specialist,7,8.86,4.6,62.4
E3547,support_engineer,6.9,5.76,8.5,69.7
E3548,implement_specialist,7.6,6.97,6.1,70.1
E3549,account_manager,7.7,7.1,3.5,72.2
E3550,implement_specialist,8.5,9.19,1,73
E3551,implement_specialist,6.3,5.64,5.8,72.5
E3552,account_manager,4.7,7.79,9.9,64.9
E3553,account_manager,5.3,7.4,5.6,65.7
E3554,implement_specialist,8.9,10.53,5.6,65.1
E3555,support_engineer,7,5.51,5.6,66.6
E3556,implement_specialist,7.1,5.84,4.2,63.6
E3557,account_manager,4.7,8.47,12,52.8
E3558,support_engineer,7.9,3.28,10,67.4
E3559,implement_specialist,6.8,9.47,5.3,58.6
E3560,account_manager,6.6,14.03,3.2,69.1
E3561,account_manager,5.3,3.28,10.3,41.2
E3562,account_manager,7.6,7.2,7,69.6
E3563,account_manager,8.5,7.04,4.2,98.2
E3564,implement_specialist,9.1,12.11,7.9,78.2
E3565,account_manager,8.3,2.53,6.5,42.8
E3566,support_engineer,7.4,7.09,6.7,61.9
E3567,account_manager,8.1,4.35,5.4,68.9
E3568,support_engineer,5.8,1.23,8.2,63.4
E3569,implement_specialist,8.3,7.1,3.7,70.7
E3570,account_manager,7.1,7.46,8.1,69.6
E3571,account_manager,8.8,7.05,5.4,74.9
E3572,support_engineer,9.7,10.67,4.8,60.3
E3573,implement_specialist,8.2,11.43,3.5,73.5
E3574,account_manager,7,10.31,6.5,62.5
E3575,support_engineer,7,5.19,9.3,74.7
E3576,account_manager,4.4,3.09,8.4,49.8
E3577,implement_specialist,6.7,4.86,5.9,70.3
E3578,implement_specialist,8.9,10.55,3,51.5
E3579,support_engineer,8.7,5.21,3.4,45.9
E3580,account_manager,5.1,4.17,6.7,50.2
E3581,account_manager,7.4,6.55,3.7,71
E3582,implement_specialist,7.9,2.24,6.5,71.5
E3583,account_manager,6,6.83,3.6,60.1
E3584,account_manager,6.3,4.32,4.3,47.2
E3585,account_manager,6.5,3.86,6.6,44.9
E3586,support_engineer,7.5,6.83,7.1,56.9
E3587,support_engineer,8,8.19,9.7,48.9
E3588,account_manager,8,3.3,4.2,50.2
E3589,support_engineer,7.5,9.79,4.2,93.8
E3590,implement_specialist,5.1,0,12,65.3
E3591,implement_specialist,4.9,5.45,8.2,36.1
E3592,implement_specialist,7.1,10.15,1.9,66.9
E3593,implement_specialist,7.7,1.37,3.9,35
E3594,implement_specialist,7.3,7.86,10,19.2
E3595,implement_specialist,7.6,8.8,6,75.2
E3596,account_manager,4.5,7.5,8.5,64
E3597,implement_specialist,5.3,3.52,6.1,42.5
E3598,support_engineer,6.2,2.02,7,57.7
E3599,account_manager,7.4,7.24,5.6,47.7
E3600,account_manager,8.3,5.92,4.4,75.2
E3601,account_manager,5.5,7.12,5.6,44.1
E3602,account_manager,8,4.43,6.5,51.6
E3603,account_manager,5.3,10.46,3.9,67.4
E3604,support_engineer,6.1,6.47,6.6,44.4
E3605,account_manager,5.7,2.78,9.6,19
E3606,implement_specialist,4.9,6.91,10.6,36.2
E3607,account_manager,7,5.78,1.9,78.8
E3608,account_manager,7.9,12.15,4.2,57.8
E3609,account_manager,8.5,3.42,4.5,46.1
E3610,account_manager,4.7,2.6,8.7,59
E3611,implement_specialist,8.7,7.36,1,64.4
E3612,implement_specialist,7.5,7.21,4.2,41.8
E3613,account_manager,6.1,5.91,11.4,50.1
E3614,support_engineer,6.6,7.51,8.7,88.8
E3615,account_manager,7.2,1.18,5.9,36.5
E3616,account_manager,7.7,9.79,4.4,58.5
E3617,support_engineer,7.4,8.31,6.8,77.2
E3618,support_engineer,6.4,9.15,6.1,45.9
E3619,support_engineer,9.3,10.31,4.2,79.2
E3620,account_manager,7.1,11.66,5.6,78.6
E3621,implement_specialist,5.1,2.93,9.7,62.1
E3622,implement_specialist,8.2,13.17,4,65.1
E3623,account_manager,6.2,1.73,9.5,35.8
E3624,account_manager,7.6,8.59,6.3,31.9
E3625,implement_specialist,5.9,3.29,9.3,38.9
E3626,implement_specialist,7.9,8.89,4.7,73.4
E3627,account_manager,7.7,5.46,8.7,44.9
E3628,account_manager,7.7,2.26,4.8,57.3
E3629,account_manager,7.5,6.59,8.5,72.4
E3630,account_manager,8.3,7.82,5.3,60
E3631,support_engineer,6.7,5.61,7.9,73.7
E3632,account_manager,8.2,10.69,5.5,63.1
E3633,implement_specialist,6.4,4.7,7.6,24.7
E3634,account_manager,7.5,5.21,8.1,91.8
E3635,support_engineer,8.5,9.47,0.9,46.2
E3636,account_manager,7.9,5.14,5.5,40
E3637,implement_specialist,8,5.61,3.7,59.8
E3638,implement_specialist,8.1,7.14,6.2,35.7
E3639,implement_specialist,7.2,9.52,5.1,78
E3640,implement_specialist,6.9,9.69,8.9,27.9
E3641,account_manager,5.7,8.84,7,62
E3642,account_manager,8.2,6.84,3.8,50.6
E3643,implement_specialist,7.9,8.02,0,78.4
E3644,account_manager,8.5,12.13,0.8,66.4
E3645,account_manager,6.7,6.41,4.3,55.6
E3646,implement_specialist,7.2,7.48,2.4,33.6
E3647,support_engineer,5.7,7.11,7.6,42.1
E3648,account_manager,8.5,3.94,5.6,86.9
E3649,account_manager,8.7,8.9,5.8,55.6
E3650,support_engineer,6.6,3.9,2.7,31.8
E3651,support_engineer,6.4,4.4,10.1,37.8
E3652,implement_specialist,8.2,5.87,2.7,81.2
E3653,support_engineer,4.5,4.46,7.3,37.3
E3654,support_engineer,6.8,10.94,9.6,44.6
E3655,support_engineer,5.4,0.91,12,50.9
E3656,implement_specialist,6.5,5.76,7.2,61.2
E3657,account_manager,9.3,4.79,5.6,53.8
E3658,account_manager,8.1,11.31,2.8,89.3
E3659,implement_specialist,6.9,5.21,5.6,56.9
E3660,account_manager,8.1,5.66,5.1,71.1
E3661,account_manager,7.2,9.43,5.5,60.4
E3662,account_manager,5.8,6.02,4.1,83
E3663,account_manager,8.1,4.4,1.9,83.9
E3664,implement_specialist,7.5,7.37,6.4,75.3
E3665,implement_specialist,8.6,9.4,4.9,72.6
E3666,account_manager,6,9.38,11.4,71.7
E3667,account_manager,9.9,10.12,0,86.2
E3668,account_manager,6.2,4.06,6,44
E3669,account_manager,5.5,3.34,8.5,66.8
E3670,account_manager,6.2,6.67,2.4,82
E3671,implement_specialist,8.5,10.7,1.8,81
E3672,account_manager,7.4,8.85,6.9,47.4
E3673,account_manager,6.8,8.4,6.9,61.7
E3674,implement_specialist,7.7,6.55,0,96.9
E3675,implement_specialist,7.3,3.49,8.6,48.4
E3676,implement_specialist,7.3,10.31,6.5,36
E3677,account_manager,6.9,2.6,7.3,58.1
E3678,support_engineer,6.4,4.8,8.8,63.5
E3679,implement_specialist,9.9,11.27,2.3,68.2
E3680,account_manager,8.7,10.49,1.3,72.1
E3681,account_manager,4.5,9.19,8.8,52.8
E3682,support_engineer,4.9,8.29,8.4,21.7
E3683,account_manager,9.8,8.85,3.4,94.7
E3684,support_engineer,8.5,8.85,3.8,67.7
E3685,account_manager,5.5,5.9,7.3,70.7
E3686,support_engineer,8.4,4.87,5.4,50.6
E3687,support_engineer,5.8,5.32,7.6,41.6
E3688,implement_specialist,7.3,8.78,3.7,64.6
E3689,implement_specialist,5,0,8,63.2
E3690,implement_specialist,8,10.44,3.5,68.4
E3691,account_manager,7.8,7.6,5.9,55
E3692,account_manager,6.1,7.55,6,62.8
E3693,account_manager,6.8,14.37,5.2,63.6
E3694,account_manager,5.6,6.02,3.6,37.5
E3695,implement_specialist,8.3,3.01,8,74.6
E3696,account_manager,5.2,9.48,6.9,41.7
E3697,account_manager,7.4,6.71,5.4,60.7
E3698,implement_specialist,5.4,8.55,8.4,39
E3699,implement_specialist,8.1,6.05,9,42.8
E3700,implement_specialist,9,7.16,5.2,80.9
E3701,account_manager,7.7,4.74,4.1,76.2
E3702,support_engineer,7,9.07,3,61.8
E3703,implement_specialist,6.6,4.45,5.2,55.2
E3704,account_manager,4.9,3.66,10.1,40
E3705,account_manager,6.5,6.11,10.4,50.7
E3706,account_manager,7.7,9,5.9,31.7
E3707,account_manager,6.1,8.07,7.9,37.1
E3708,implement_specialist,8.7,8.23,6.6,42
E3709,account_manager,8.7,7.87,3.6,68.6
E3710,account_manager,7.2,7.63,9.2,67.2
E3711,implement_specialist,6.5,5.37,1.7,53.7
E3712,account_manager,7,13.48,5.5,59.2
E3713,support_engineer,5.4,12.12,3.3,51
E3714,support_engineer,6.3,10.15,5.9,43.2
E3715,account_manager,6.2,5.63,7.7,42.6
E3716,account_manager,6.9,6.98,6.6,56.7
E3717,implement_specialist,6.9,8.18,6.5,63
E3718,support_engineer,7,9.73,6.3,33.4
E3719,account_manager,5.5,0,11.5,76.4
E3720,implement_specialist,8.7,12.37,1,100
E3721,support_engineer,7.3,6.98,5.9,60.3
E3722,implement_specialist,6.9,4.08,9.7,48.7
E3723,implement_specialist,8.7,6.16,4.5,60.6
E3724,implement_specialist,7,11.56,5.3,73.1
E3725,support_engineer,8.4,11.67,4.8,82.3
E3726,implement_specialist,8.6,8.66,4.8,60.3
E3727,account_manager,8.1,6.22,6.6,32.9
E3728,implement_specialist,5.5,9.95,6.8,58.2
E3729,support_engineer,8.8,7.18,7,41.8
E3730,account_manager,6.6,4.11,8.5,54.3
E3731,support_engineer,5.3,5.63,9.5,23.1
E3732,account_manager,7.1,3.66,8.2,73.9
E3733,support_engineer,7.4,6.62,6.1,51.6
E3734,account_manager,7.4,7.05,4.3,65.3
E3735,support_engineer,9,12.06,4.2,57.2
E3736,implement_specialist,7.8,7.78,4.7,45
E3737,account_manager,6.7,12.68,2.4,35.4
E3738,implement_specialist,8.8,12.53,2.6,87.3
E3739,support_engineer,8.9,9.32,0.5,73.8
E3740,account_manager,5.8,5.2,11.1,56.1
E3741,implement_specialist,6.3,2.72,10.5,60.6
E3742,account_manager,8.1,3.03,9.4,57.8
E3743,support_engineer,6.2,5.47,6.5,46.6
E3744,implement_specialist,5.7,5.51,7.1,69.3
E3745,account_manager,8.2,7.82,5.5,73.5
E3746,account_manager,6.8,11.01,6.8,46.5
E3747,implement_specialist,8.8,7.93,5.3,73
E3748,support_engineer,5.1,8.66,8.7,71.8
E3749,support_engineer,6,7.72,8.3,53.1
E3750,account_manager,6.8,1.06,5,64.4
E3751,account_manager,5.2,6.22,6,39.7
E3752,account_manager,5.7,3.72,6.8,59.9
E3753,account_manager,7.5,10.74,4.1,78.1
E3754,implement_specialist,8,4.77,6.6,65.2
E3755,support_engineer,8.6,8.8,3.2,62.4
E3756,account_manager,4.7,0,11.3,52.6
E3757,implement_specialist,7.3,11.62,1.4,57.7
E3758,support_engineer,6.4,7.08,1.6,61.7
E3759,support_engineer,7.8,7.29,5.8,58.6
E3760,support_engineer,5.6,9.04,6.4,37.7
E3761,implement_specialist,7.1,8.95,1.7,73.6
E3762,account_manager,6.1,6.66,8.7,57.5
E3763,implement_specialist,6.1,3.36,8.9,48.1
E3764,account_manager,6.4,8.73,9.7,72.8
E3765,account_manager,7.3,9,6.4,63.1
E3766,account_manager,8.1,10.23,4.5,45.2
E3767,support_engineer,7,8.25,5.5,52.5
E3768,account_manager,7,4.19,4,50.3
E3769,account_manager,5.5,5.26,6.5,41.2
E3770,account_manager,9.7,12.2,2,71.7
E3771,support_engineer,8.1,7.73,4,67.4
E3772,support_engineer,8.4,5,5.6,71.2
E3773,support_engineer,8.7,11.83,3.3,100
E3774,support_engineer,8.4,8.59,8.7,65.2
E3775,account_manager,6.7,7.65,6.2,50.7
E3776,account_manager,7.6,4.92,6.6,29.4
E3777,account_manager,8.5,7.16,4.9,74
E3778,support_engineer,6.2,7.18,7.4,39.1
E3779,implement_specialist,7.3,9.83,5.4,54.4
E3780,account_manager,7,8.21,4.6,63.6
E3781,support_engineer,7.4,7.7,5.1,66.9
E3782,account_manager,8.2,11.45,0.9,78.4
E3783,support_engineer,8.5,7.31,7.2,74.1
E3784,account_manager,6,7.93,3.3,49.4
E3785,implement_specialist,7.5,9.12,5.1,76
E3786,implement_specialist,8.7,6.73,6.9,29.2
E3787,support_engineer,6.2,8.83,1.6,38.4
E3788,account_manager,7.6,8.3,5.3,47.4
E3789,account_manager,7.2,9.56,4.9,66.6
E3790,account_manager,7.4,3.52,8.8,28.4
E3791,implement_specialist,6.5,6.99,7.8,54.1
E3792,account_manager,7.1,9.66,6.5,49.7
E3793,implement_specialist,8.1,6.84,5.3,74.9
E3794,implement_specialist,4.7,5.4,6.4,59.7
E3795,account_manager,5.8,5.08,10.9,60.6
E3796,support_engineer,8.3,6.24,4.4,59.2
E3797,implement_specialist,8.7,3.97,5.9,56.5
E3798,support_engineer,6.1,8.65,5.3,49.7
E3799,account_manager,6.4,8.24,2.8,53.2
E3800,support_engineer,6.2,5.74,7.2,67.1
E3801,implement_specialist,7.8,5.11,4.8,76.6
E3802,support_engineer,8.8,8.04,5.9,61.7
E3803,account_manager,9.3,10.4,5.8,70
E3804,support_engineer,7.3,6.07,9.1,39.7
E3805,support_engineer,7.4,3.39,3.4,58.7
E3806,account_manager,7.4,12.27,5.1,74.7
E3807,account_manager,7.9,6.28,4.9,87.8
E3808,account_manager,7.8,6.76,7,62.2
E3809,support_engineer,8,6.84,1.8,63.7
E3810,implement_specialist,6.7,2.84,6.1,63.1
E3811,implement_specialist,7.1,9.26,4.7,55.4
E3812,implement_specialist,6.6,3.73,3.2,71.6
E3813,account_manager,7.6,11.76,5.7,83.4
E3814,implement_specialist,6.2,1.23,9.7,42.2
E3815,support_engineer,7.4,8.29,5.7,74.1
E3816,account_manager,7.2,8.79,3.1,72.9
E3817,account_manager,8.9,12.46,1.1,81.5
E3818,account_manager,6.5,4.41,6.6,72.4
E3819,support_engineer,8.3,10.68,0.9,83.3
E3820,account_manager,7.4,9.32,5.1,84.3
E3821,account_manager,7.5,6.67,7.6,15.6
E3822,support_engineer,7.4,6.06,6.6,63
E3823,account_manager,6.7,7.54,9.9,61
E3824,support_engineer,7,13.17,8,44.2
E3825,account_manager,4.1,3.93,9.9,59.6
E3826,implement_specialist,7.3,12.31,2.8,70.8
E3827,account_manager,8,5.92,10.3,42
E3828,account_manager,5.9,5.25,3.9,68.1
E3829,support_engineer,5.8,5.19,10,54.9
E3830,account_manager,7.3,6.55,5.1,54.4
E3831,account_manager,8.3,8.25,5.9,37.1
E3832,implement_specialist,7.1,7.17,6,35.2
E3833,implement_specialist,6.9,2.15,8,45.8
E3834,support_engineer,6.3,9.59,4.3,63.8
E3835,support_engineer,7.5,9.78,3.5,66.4
E3836,implement_specialist,8.6,13.74,1.1,66.5
E3837,support_engineer,9,8.58,4.3,76.9
E3838,account_manager,8.7,4.34,3.8,59.9
E3839,support_engineer,9,7.19,5.4,65.3
E3840,account_manager,6.5,5.52,8.2,70.4
E3841,account_manager,10.5,8.01,0.2,100
E3842,account_manager,9.2,5.79,6.7,70.2
E3843,account_manager,6.6,10.45,4.7,37.6
E3844,account_manager,7.2,4.84,3.4,69.1
E3845,account_manager,6.6,3.96,7.4,34.2
E3846,implement_specialist,8.4,10.72,8.1,57.2
E3847,account_manager,8.9,9.12,3.7,97
E3848,implement_specialist,7.4,6.38,8.2,54.1
E3849,account_manager,9.5,6.78,3.1,73.6
E3850,implement_specialist,7.1,8.64,5.6,44.3
E3851,support_engineer,10.2,10.83,2.5,47.9
E3852,implement_specialist,8.3,6.39,5.9,56.1
E3853,implement_specialist,7.7,6.98,5.1,63.2
E3854,implement_specialist,6.2,1.35,8.9,58.4
E3855,account_manager,7.7,8.72,7.1,71.7
E3856,account_manager,6.1,9.61,1.6,59.3
E3857,support_engineer,6.7,2.49,7.2,68.3
E3858,account_manager,7.2,2.5,8.7,54.1
E3859,implement_specialist,7.6,6,4.8,60.3
E3860,account_manager,6.2,1.54,6,33.6
E3861,implement_specialist,6.8,6.03,8.1,60.6
E3862,account_manager,7.6,5.16,7.9,78.3
E3863,account_manager,8.1,7.32,3,63
E3864,support_engineer,6.9,10.18,5,22.7
E3865,support_engineer,6,10.34,6.9,36.6
E3866,account_manager,7.4,3.57,4.1,70.8
E3867,account_manager,6.6,8.83,4.9,79.8
E3868,account_manager,7.5,7.19,7.5,70.6
E3869,account_manager,9.6,6.48,5.3,67.9
E3870,account_manager,8.2,9.55,4.1,44.6
E3871,implement_specialist,9.1,3.21,8.2,83.7
E3872,account_manager,7.2,9.42,5.4,51.2
E3873,account_manager,8.2,7.61,0.2,50.2
E3874,account_manager,8.7,15.56,7.9,80.8
E3875,support_engineer,8.5,6.53,3.6,30.2
E3876,account_manager,7.6,7.19,6,59.6
E3877,account_manager,7.1,3.83,5.3,38.6
